# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 3.139140230830152,7.222838874748604,2.4999999999999702,-2.0038039730072664e-12,46.29851647458118,0.0,0.07233819280609752,13.823956076432534,-9.981367643359128,-27.299111592090384
 3.1538582615655795,7.259633951587172,2.499999999999985,9.957136378154584e-13,46.14533564489778,0.0,0.07544919630689492,13.253951651551455,-10.407698722539736,-28.966584378329767
 3.1684436751945406,7.296097485659574,2.499999999999985,0.0,45.98699001846235,0.0,0.07872585222294767,12.702307714218833,-10.856437154514767,-30.766246565953058
 3.1828945784183404,7.332224743719074,2.5,1.0448504775836342e-12,45.8232738052712,0.0,0.08217974130140067,12.168449111228293,-11.329133595021636,-32.7105118058203
 3.197209086543951,7.3680110140331,2.499999999999969,-2.1716599981445948e-12,45.65396943756614,0.0,0.08582341054480229,11.651832450517347,-11.82746666664349,-34.81314672142065
 3.2113853239952967,7.403451607661465,2.5000000000000315,4.417009718112123e-12,45.47884675630625,0.0,0.08967046755397773,11.151943636270698,-12.353255358548406,-37.08943883801878
 3.225421424861585,7.438541859827185,2.500000000000016,-1.1073675298304247e-12,45.29766213032625,0.0,0.09373568569916828,10.668295564715468,-12.908472780725136,-39.55638588422031
 3.239315533485932,7.473277131388053,2.500000000000016,0.0,45.11015750165183,0.0,0.09803512090487322,10.200426038851257,-13.495261462535751,-42.23291307672461
 3.2530658050978647,7.507652810417885,2.5,-1.1626833277044579e-12,44.91605934999459,0.0,0.1025862419240947,9.747895831293995,-14.115950370666395,-45.14011982076
 3.2666704064936254,7.541664313907288,2.5000000000000653,4.798458400133746e-12,44.7150775685023,0.0,0.10740807542349705,9.310286922627753,-14.773073877409644,-48.30156265717668
 3.280127516768641,7.575307089594826,2.499999999999967,-7.293075063751006e-12,44.50690424220672,0.0,0.11252136820322416,8.887200857653154,-15.469392911350425,-51.74357790866605
 3.293435328106962,7.608576617940629,2.4999999999999667,-3.33705669970887e-14,44.29121231939705,0.0,0.11794876846408396,8.478257238476427,-16.207918592034908,-55.49565303483262
 3.306592046633,7.641468414255724,2.5000000000000506,6.379467683796306e-12,44.06765416538944,0.0,0.12371502865730567,8.083092336097904,-16.991938648316857,-59.59085122406004
 3.3195958933314547,7.673978031001861,2.5,-3.893168775122744e-12,43.835859986717225,0.0,0.1298472330061251,7.701357794453952,-17.82504700703393,-64.06630115195611
 3.3324451050419883,7.706101060278195,2.5000000000000346,2.6958041589359294e-12,43.59543611266482,0.0,0.13637505262638236,7.33271944348673,-18.71117695533894,-68.96375966617221
 3.3451379355359148,7.737833136513012,2.500000000000035,3.498740569036675e-14,43.34596311941298,0.0,0.14333103238089034,6.976856186611304,-19.654638370158334,-74.3302618963394
 3.3576726566829924,7.769169939380705,2.4999999999999645,-5.633167546182072e-12,43.08699378060344,0.0,0.15075091340214156,6.633458978337401,-20.6601595496928,-80.21887106510485
 3.3700475597173454,7.8001071969665885,2.5000000000000537,7.213141867218662e-12,42.81805082604687,0.0,0.15867399650949715,6.30222986751422,-21.732934295321513,-86.68954759893245
 3.3822609566125545,7.830640689204611,2.5,-4.399660049771705e-12,42.538624488599076,0.0,0.1671435519923486,5.98288111075788,-22.878674937470038,-93.81015388093653
 3.3943111815771587,7.8607662516161225,2.500000000000055,4.56979535097141e-12,42.248169816481955,0.0,0.1762072822849817,5.675134347641152,-24.103672169631366,-101.65762346840681
 3.406196592683121,7.890479779381027,2.4999999999999627,-7.771759413730092e-12,41.94610372622712,0.0,0.1859178450744374,5.378719829716303,-25.41486260440009,-110.31931694066438
 3.417915573641326,7.91977723177654,2.500000000000019,4.8126479471297504e-12,41.63180176822754,0.0,0.19633344529959232,5.093375703126198,-26.819905170979567,-119.89460274664428
 3.4294665357398877,7.948654637022945,2.500000000000019,0.0,41.30459457390888,0.0,0.2075185059613105,4.818847337819784,-28.32726759266245,-130.49669878758917
 3.440847919962981,7.977108097580678,2.499999999999961,-5.111477246530055e-12,40.96376394989646,0.0,0.21954442889262066,4.554886703543276,-29.94632439530968,-142.25482339503776
 3.452058199310122,8.00513379594853,2.4999999999999405,-1.8222653531210435e-12,40.60853858083739,0.0,0.23249045873177202,4.3012517823525656,-31.68746808701771,-155.3167086913071
 3.4630958813383295,8.032728001019048,2.50000000000002,7.20187158499523e-12,40.23808929805018,0.0,0.24644466461816453,4.057706023173097,-33.56223542592531,-169.85154438372933
 3.473959510952472,8.059887075054405,2.5,-1.8395338531458124e-12,39.8515238666766,0.0,0.26150505696963,3.824017828137585,-35.58345093709101,-186.05342624479823
 3.484695170434069,8.086607481354136,2.4889394401466634,-1.030263662171548,39.44788123875989,0.0,0.27778085855296253,3.599960073596421,-37.59830764087065,-187.67889455077514
 3.495416303038009,8.112885792695485,2.4510760487834475,-3.5316596447376245,39.02612521431248,0.0,0.2953939521684814,3.385309660739561,-39.33875645679664,-162.33814842345785
 3.5061919846069576,8.138718700637767,2.397334013351243,-4.987344428130516,38.585137446452826,0.0,0.3144805301398328,3.1798470943665516,-40.92435035667763,-147.14557865648717
 3.517024649108637,8.164103025794319,2.3433131481747083,-4.986849280540234,38.123709720531664,0.0,0.33519297399840847,2.9833560890949586,-42.59595834890112,-154.31180315464462
 3.527917046673179,8.189035729189605,2.2890004930090275,-4.9862901940418825,37.64053543086891,0.0,0.35770199647506373,2.7956231999105223,-44.35885550447061,-161.84656730748367
 3.538872291732885,8.213513924834993,2.23438138644844,-4.985658126579041,37.13420017229887,0.0,0.38219908127504515,2.6164374772014733,-46.21852416906459,-169.75144366546002
 3.5498939200521855,8.237534893674983,2.1794392030010097,-4.984942501755219,36.603171357822816,0.0,0.40889926004137656,2.4455901433981806,-48.18061352569253,-178.02173143436755
 3.5609859566264874,8.261096099076658,2.1241550407669854,-4.98413090001046,36.04578676808925,0.0,0.43804426874571223,2.282874292279594,-50.25087917803283,-186.64432257072676
 3.572152996955872,8.284195204059072,2.0685073485077075,-4.983208676416084,35.46024193489158,0.0,0.46990612875298515,2.1280846084169047,-52.43509613347478,-195.59497333366417
