# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.0772312790519486,0.01192934092799991,0.1544625581038972,2.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.108899309970266,0.02371811942400015,0.37226117804442904,6.877554859735623,0.0,0.0,Infinity,0.0,0.0,0.0
 0.13298020351917084,0.03536746905600019,0.48375902697887374,4.630137528244481,0.0,0.0,Infinity,0.0,0.0,0.0
 0.1530988624908754,0.04687852339199994,0.5721581320200921,4.393886549075927,0.0,0.0,Infinity,0.0,0.0,0.0
 0.1706640208128249,0.05825241600000064,0.6475257666074002,4.290746101225197,0.0,0.0,Infinity,0.0,0.0,0.0
 0.1864004834328501,0.06949028044800043,0.71412900849135,4.232415091762411,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2007401931651962,0.08059325030400055,0.7742813531960926,4.194809088015002,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2139654868617845,0.09156245913600092,0.8294113600539609,4.168527983018639,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2262731098827267,0.102399040512001,0.8804771934890221,4.149122324283854,0.0,0.0,Infinity,0.0,0.0,0.0
 0.23780677870910316,0.11310412800000069,0.9281597771836595,4.134207806070487,0.0,0.0,Infinity,0.0,0.0,0.0
 0.24867534575023847,0.12367885516800126,0.9729642489186822,4.122389967826197,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2589636611418688,0.13412435558400126,1.0152780137842148,4.112798184623634,0.0,0.0,Infinity,0.0,0.0,0.0
 0.26873943031866493,0.14444176281600107,1.0554061829210661,4.1048605394755056,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2780577371985911,0.15463221043200148,1.0935943350345134,4.098185711796368,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2869641371321524,0.16469683200000151,1.130043748661488,4.092496844839085,0.0,0.0,Infinity,0.0,0.0,0.0
 0.2954968367749485,0.17463676108800108,1.1649219478142046,4.0875925103215405,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3036882704880133,0.18445313126400142,1.1983702145259232,4.083322637204625,0.0,0.0,Infinity,0.0,0.0,0.0
 0.31156626590181546,0.19414707609600157,1.2305090727796606,4.079573110366424,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3191549225313636,0.20371972915200143,1.2614423768663552,4.076255600529971,0.0,0.0,Infinity,0.0,0.0,0.0
 0.32647528543520854,0.2131722240000018,1.2912604159331482,4.07330066261217,0.0,0.0,Infinity,0.0,0.0,0.0
 0.33354586956519316,0.2225056942080017,1.3200423100008005,4.070652938785538,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3403830734216982,0.2317212733440024,1.3478578859737822,4.0682677534204865,0.0,0.0,Infinity,0.0,0.0,0.0
 0.347001509345422,0.24082009497600199,1.3747691655342393,4.066108650231635,0.0,0.0,Infinity,0.0,0.0,0.0
 0.35341427013633886,0.2498032926720022,1.4008315589635223,4.064145580823506,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3596331464145109,0.258672000000002,1.4260948331016952,4.062353552014826,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3656688054291768,0.26742735052800226,1.4506039036873735,4.060711601852306,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3715309393738309,0.2760704778240024,1.474399489606016,4.0592020147104435,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3772453961913584,0.28460251545600235,1.4930618787476613,3.2658203111105406,0.0,0.0,Infinity,0.0,0.0,0.0
 0.38286011721535845,0.29302459699200245,1.5,1.235701867053019,0.0,0.0,Infinity,0.0,0.0,0.0
 0.38840228988735825,0.3013378560000022,1.500000000000005,9.214844458162533e-13,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3938726699193584,0.30954342604800233,1.499999999999995,-1.8671558039482133e-12,0.0,0.0,Infinity,0.0,0.0,0.0
 0.3992720130233584,0.3176424407040024,1.5,9.458606009853768e-13,0.0,0.0,Infinity,0.0,0.0,0.0
 0.4046010749113586,0.3256360335360027,1.5,0.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.40986061129535833,0.33352533811200225,1.4999999999999947,-1.013220582409612e-12,0.0,0.0,Infinity,0.0,0.0,0.0
 0.4150513778873584,0.3413114880000023,1.4999999999999947,0.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.42017413039935875,0.34899561676800284,1.5,1.0402748338353455e-12,0.0,0.0,Infinity,0.0,0.0,0.0
 0.4252296245433587,0.3565788579840028,1.5,0.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.43021861603135886,0.364062345216003,1.5,0.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.4351418605753588,0.3714472120320029,1.5,0.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.4400001138873591,0.37873459200000337,1.5,0.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.4447941316793588,0.3859256186880029,1.5000000000000058,1.2042424493470067e-12,0.0,0.0,Infinity,0.0,0.0,0.0
 0.4495246696633587,0.3930214256640028,1.5,-1.2204023617561795e-12,0.0,0.0,Infinity,0.0,0.0,0.0
 0.45419248355135877,0.4000231464960029,1.5,0.0,0.0,0.0,Infinity,0.0,0.0,0.0
 0.45879832905535894,0.4069319147520032,1.500000000000006,1.3016512012330887e-12,0.0,0.0,Infinity,0.0,0.0,0.0
