# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,165.12994942673635,-105.0,0.7244943213067624,1.3802730685263496,0.0,0.0
 0.08721361391899478,0.01521242890562296,0.17442722783798956,2.0,165.12994942673635,-105.23320302306402,0.7244943213067624,1.3802730685263496,0.0,0.0
 0.12299892670422971,0.030257471940784948,0.420425081246449,6.874268638779609,164.501945389205,-105.46640604612806,0.7418802891495028,1.3479263630880498,-17.54921191552241,-490.4026414647754
 0.15023014087846703,0.0451381904567281,0.5464581351653933,4.6282568640725765,163.86592079359102,-105.69960906919208,0.759440700544927,1.3167585030437041,-23.356453793959588,-213.25681041175324
 0.17299950087887617,0.059857654608680554,0.6464592835146866,4.391917398973727,163.2219247745708,-105.9328120922561,0.7771564987670815,1.286742118976613,-28.283448415265674,-216.38704914049208
 0.19289756687993664,0.07441894261639925,0.7317941355176251,4.28860030911499,162.57001770430153,-106.16601511532012,0.7950070584912573,1.2578504672622313,-32.762333295836,-225.09146770000797
 0.21074290019608202,0.08882513996611156,0.807280934152037,4.230058206092239,161.91027162664972,-106.39921813838416,0.8129701711964481,1.2300574306782992,-36.970230029544574,-235.79815849679397
 0.22702349939210215,0.10307933855247159,0.8755327991763681,4.192220704076759,161.2427706739793,-106.63242116144818,0.8310220402678201,1.2033375187951958,-40.99977799549419,-247.5061216994191
 0.24205850094483355,0.11718463575931995,0.938164000673871,4.165693051499864,160.56761146279567,-106.8656241845122,0.8491372866405662,1.1776658683265346,-44.90582916241602,-259.7971907899281
 0.2560704331607003,0.1311441334782173,0.9962578682110668,4.146028302321642,159.88490346438368,-107.09882720757624,0.8672889657976257,1.1530182435566017,-48.72333007998082,-272.4464305673682
 0.26922196888812655,0.1449609370639987,1.0505848040976524,4.130843500907046,159.19476934653486,-107.33203023064026,0.8854485972123702,1.1293710364986385,-52.47555358950457,-285.3068711739001
 0.2816364271776481,0.1586381542267813,1.1017167921315492,4.118745002112163,158.49734528224621,-107.56523325370428,0.9035862067119736,1.106701267208209,-56.17837267029934,-298.26666572476563
 0.2934100320883824,0.17217889386021115,1.1500929185320632,4.10886272873045,157.79278122143145,-107.79843627676831,0.9216703827606817,1.0849865838204515,-59.84267912475924,-311.2306283625209
 0.3046196520301576,0.18558626480594856,1.196059368237077,4.100625172287005,157.0812411214406,-108.03163929983234,0.9396683469765376,1.0642052626520673,-63.47584518357624,-324.1114397890663
 0.31532790437478486,0.19886337455478686,1.2398951128098843,4.0936413489360275,156.36290313245374,-108.26484232289636,0.9575460394739421,1.0443362081570315,-67.08265418747594,-336.8251781729236
 0.32558664582957186,0.21201332788510202,1.2818291004087092,4.0876347048650326,155.6379597338028,-108.49804534596038,0.9752682193613835,1.0253589526938662,-70.66591958145693,-349.2889853763642
 0.335439432267337,0.22503922543966665,1.3220521561938168,4.082404103567586,154.90661781735906,-108.73124836902441,0.99279858020276,1.0072536564222012,-74.22691246412816,-361.41987905290875
 0.34492329744620254,0.23794416224232287,1.3607254594270761,4.077799768752676,154.1690987146114,-108.96445139208844,1.0100998808451596,0.9900011067848964,-77.76566714499161,-373.13422471983876
 0.35407006803475816,0.25073122615627635,1.3979867309619174,4.073707892210868,153.42563816388306,-109.19765441515246,1.0271340907152515,0.9735827182054132,-81.28120668715255,-384.34762390996787
 0.36290735476585667,0.2634034962863025,1.433954845601227,4.070040469857947,152.67648621498248,-109.43085743821649,1.0438625496613902,0.9579805313682165,-84.77171463321805,-394.97507009502976
 0.3714593122587317,0.27596404132745966,1.4687333340491773,4.066728404219227,151.92190706850468,-109.66406046128051,1.060246141017016,0.9431772126430694,-88.23466991112426,-404.93130149340845
 0.3797999386876824,0.28841591786338283,1.492918624517469,2.8996971239886045,151.16217884777225,-109.89726348434453,1.0762454773354442,0.9291560532043193,-91.0876691582027,-342.0605480153822
 0.38803077252383855,0.30076216861761707,1.5000000000000033,0.8603472775051607,150.3975933017664,-110.13046650740857,1.091821097196567,0.9159009681784561,-92.89284187067629,-219.31832769407458
 0.39619320722000106,0.31300582066186083,1.5,-4.0804848036840656e-13,149.62845543794384,-110.36366953047259,1.1069336718406988,0.9033964955977165,-94.22897609020356,-163.6930976189552
 0.4042892491690225,0.325149883585393,1.5000000000000033,4.113947401517669e-13,148.85508308451955,-110.59687255353661,1.1215442197959553,0.8916277952749219,-95.5247463259206,-160.04984211743883
 0.4123208918656501,0.3371973476303344,1.5,-4.1469338212393137e-13,148.0778063823475,-110.83007557660063,1.1356143274664927,0.8805806476842868,-96.77680289468238,-155.8904717322039
 0.4202901146439479,0.3491511817977811,1.5,0.0,147.29696720731656,-111.06327859966467,1.1491063739203098,0.8702414525718658,-97.98184801125079,-151.21237667618615
 0.428198881398861,0.36101433193015076,1.5000000000000036,4.492120944891291e-13,146.51291852468964,-111.29648162272869,1.161983757031786,0.860597227756812,-99.13665517317745,-146.0160854041193
 0.4360491392957252,0.3727897187754471,1.5,-4.52560122925341e-13,145.72602367779132,-111.52968464579271,1.1742111192127707,0.8516356076328356,-100.23808863816302,-140.30538607216297
 0.4438428174716793,0.38448023603937825,1.5,0.0,144.93665561385293,-111.76288766885675,1.1857545695418443,0.8433448419147845,-101.28312282303682,-134.08741819723275
