# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.8976024196768102,2.0073512564808356,4.122761334820856,-5.011612057530891,14.159829112194748,-59.417867609573804,0.15150366985198324,6.600500179150674,37.38139591640328,-686.9379822561386
 0.8997322554558691,2.0161093300302344,4.112088657496746,-5.011032976836384,14.23612060767859,-58.73227351762313,0.14491008194946758,6.900831098478819,35.82036522907522,-732.9347655234827
 0.9018532341407719,2.024808442706037,4.101461621336923,-5.010439866966466,14.308591817623947,-58.04667942567245,0.13789994297681263,7.251634615745609,34.1687591965017,-778.6999672979819
 0.9039659033197203,2.0334511135186837,4.090877501677239,-5.00983294741496,14.377101272057354,-57.361085333721775,0.13047758059146175,7.664151921479133,32.42791399432885,-824.0027447361184
 0.9060708159282199,2.0420398590490874,4.080333547208682,-5.0092124613536235,14.441510713129883,-56.6754912417711,0.12264917778351841,8.15333635391382,30.59957967492035,-868.6034337129549
 0.90816853029162,2.050577193561123,4.069826979778857,-5.008578676457887,14.501685597881263,-55.98989714982042,0.11442282083291248,8.739515358219178,28.68592874286541,-912.2552457300084
 0.910259610173926,2.0590656291245586,4.0593549941646225,-5.007931883829587,14.557495603820016,-55.304303057869745,0.10580853385665229,9.451033518286758,26.689561891440405,-954.7061632210355
 0.9123446248330795,2.067507675748258,4.048914757811028,-5.00727239866641,14.608815134439887,-54.61870896591908,0.09681829902265213,10.328625994204202,24.613510698627948,-995.7010056012064
 0.9144241490828932,2.0759058415234275,4.038503410538464,-5.006600559477558,14.655523821645577,-53.93311487396841,0.08746606256192072,11.433005793442,22.46123708818326,-1034.9836558230068
 0.9164987633618044,2.0842626327765914,4.0281180642166,-5.0059167274768654,14.697507021981643,-53.24752078201773,0.07776772843569553,12.85880428958239,20.23662941243268,-1072.299414095471
 0.9185690538086162,2.092580554231928,4.017755802402331,-5.005221286813229,14.734656303379106,-52.561926690067054,0.06774113099556706,14.762080073115984,17.943994986147196,-1107.3974812645465
 0.9206356123453662,2.1008621091825037,4.007413679943525,-5.004514643495694,14.76686991922797,-51.87633259811638,0.057405996784691785,17.419782880012036,15.588049056440576,-1140.0334845640311
 0.922699036767462,2.1091097996698895,3.9970887225462683,-5.003797224988572,14.79405326640427,-51.190738506165715,0.046783885602959215,21.374881267594994,13.173900088228109,-1169.9720825056418
